,EDUCATION,MARRIAGE,AGE,BILL_AMT1
1078,3,1,47,316.0
1079,3,1,39,2384.0
1080,2,2,29,61383.0
1081,2,1,32,8425.0
1082,1,2,30,34735.0
1083,1,2,25,47054.0
1084,2,2,23,57314.0
1085,2,1,43,108616.0
1086,2,1,41,354506.0
1087,2,1,40,0.0
1088,3,1,35,28786.0
1089,1,2,28,36513.0
1090,2,2,38,22578.0
1091,1,2,31,215316.0
1092,3,1,29,198510.0
1093,2,1,41,0.0
1094,2,2,31,48657.0
1095,1,2,29,244663.0
1096,1,2,26,2343.0
1097,1,1,42,0.0
1098,3,2,29,390.0
1099,1,1,50,36802.0
1100,3,2,46,5816.0
1101,2,2,24,24238.0
1102,2,1,46,18256.0
1103,3,2,28,1723.0
1104,2,1,35,18648.0
1105,1,1,40,6614.0
1106,1,1,41,7812.0
1107,2,1,47,1188.0
1108,2,1,54,76962.0
1109,2,2,33,31089.0
1110,2,2,29,83687.0
1111,3,1,44,3424.0
1112,2,1,24,84148.0
1113,1,2,33,12633.0
1114,3,1,54,38607.0
1115,1,2,27,11862.0
1116,2,2,37,80463.0
1117,1,2,24,18738.0
1118,3,1,54,-150.0
1119,2,1,34,-9.0
1120,2,2,40,176502.0
1121,2,2,30,19977.0
1122,2,2,26,48221.0
1123,2,1,41,18012.0
1124,2,2,29,75912.0
1125,1,1,38,2285.0
1126,1,2,35,22369.0
1127,2,1,52,2995.0
1128,1,2,29,0.0
1129,2,2,23,47053.0
1130,2,1,34,234328.0
1131,2,2,34,0.0
1132,1,1,44,256402.0
1133,2,1,36,45159.0
1134,2,2,28,15764.0
1135,2,2,31,59643.0
1136,2,2,31,2522.0
1137,2,1,41,19339.0
1138,3,1,44,109006.0
1139,3,2,47,147300.0
1140,2,2,25,3400.0
1141,1,2,25,19801.0
1142,1,1,39,8432.0
1143,2,1,24,2515.0
1144,2,1,35,98845.0
1145,2,1,32,127418.0
1146,1,2,31,2400.0
1147,1,2,33,71195.0
1148,1,2,30,149389.0
1149,2,1,52,2072.0
1150,2,1,36,396.0
1151,1,2,30,191493.0
1152,2,2,42,50420.0
1153,1,2,30,10705.0
1154,3,1,47,19739.0
1155,2,1,29,8760.0
1156,1,2,23,3820.0
1157,3,1,39,0.0
1158,2,1,48,4052.0
1159,2,2,26,77389.0
1160,1,2,33,70524.0
1161,2,1,44,5990.0
1162,2,1,36,21494.0
1163,2,1,39,26749.0
1164,2,2,24,780.0
1165,2,2,25,137606.0
1166,1,2,52,115702.0
1167,3,1,59,47822.0
1168,1,2,23,3526.0
1169,3,2,48,1445.0
1170,1,2,28,9305.0
1171,3,1,62,1262.0
1172,3,1,38,20000.0
1173,1,2,32,666.0
1174,2,1,29,81764.0
1175,2,2,25,10022.0
1176,2,2,35,14536.0
1177,2,2,27,97474.0
1178,2,2,38,50958.0
1179,2,2,24,49144.0
1180,2,1,29,1874.0
1181,1,2,27,386301.0
1182,2,1,55,81998.0
1183,1,2,29,194241.0
1184,1,2,29,410033.0
1185,2,2,23,3714.0
1186,2,1,30,1261.0
1187,2,1,50,1232.0
1188,2,1,38,90258.0
1189,1,2,24,169263.0
1190,1,2,29,3093.0
1191,1,2,38,584.0
1192,2,2,34,381.0
1193,1,1,37,123337.0
1194,3,1,66,100036.0
1195,1,1,39,710.0
1196,2,1,45,81841.0
1197,2,1,44,29547.0
1198,3,2,44,142836.0
1199,1,1,36,0.0
1200,3,1,40,108300.0
1201,1,2,29,30101.0
1202,1,2,48,247279.0
1203,2,2,23,2516.0
1204,2,1,50,106724.0
1205,2,1,29,209807.0
1206,3,1,49,21024.0
1207,2,1,33,50612.0
1208,2,1,51,51802.0
1209,3,1,23,3675.0
1210,1,1,37,211749.0
1211,3,2,26,390.0
1212,1,1,30,1312.0
1213,3,1,26,63677.0
1214,1,2,43,4134.0
1215,1,2,32,164634.0
1216,3,1,54,16230.0
1217,1,1,30,351828.0
1218,1,2,22,8537.0
1219,2,2,38,89394.0
1220,2,2,24,97043.0
1221,1,2,24,3019.0
1222,1,2,26,1360.0
1223,2,1,42,3260.0
1224,2,2,21,20297.0
1225,3,2,22,19624.0
1226,3,1,41,5325.0
1227,2,1,50,16984.0
1228,2,1,23,12770.0
1229,3,2,46,50131.0
1230,2,2,22,50834.0
1231,1,2,37,18314.0
1232,1,1,47,45717.0
1233,2,1,40,326.0
1234,1,2,30,270276.0
1235,2,2,54,26278.0
1236,2,2,27,23901.0
1237,1,1,33,8308.0
1238,2,1,57,118709.0
1239,2,1,35,2890.0
1240,1,1,45,140.0
1241,3,1,32,18317.0
1242,2,1,45,0.0
1243,3,1,50,110537.0
1244,3,2,35,7877.0
1245,1,2,26,10750.0
1246,1,1,39,74298.0
1247,2,2,35,2667.0
1248,3,2,42,67414.0
1249,1,1,52,2400.0
1250,2,2,35,225400.0
1251,1,2,29,65935.0
1252,1,2,22,15829.0
1253,2,2,30,44953.0
1254,1,1,46,194301.0
1255,3,2,28,68970.0
1256,1,2,26,416.0
1257,1,2,28,950.0
1258,1,2,33,291.0
1259,1,2,24,49946.0
1260,1,2,37,45000.0
1261,2,1,50,385662.0
1262,2,1,44,45335.0
1263,3,1,43,264.0
1264,2,2,29,122286.0
1265,5,2,27,45268.0
1266,2,1,32,194961.0
1267,2,2,34,24208.0
1268,2,2,37,16241.0
1269,2,2,32,20730.0
1270,3,1,57,49017.0
1271,2,3,46,9532.0
1272,1,1,53,21160.0
1273,1,2,26,10658.0
1274,2,1,34,132214.0
1275,1,2,26,416.0
1276,2,1,54,17189.0
1277,3,2,26,25060.0
1278,2,2,31,24581.0
1279,2,2,30,-200.0
1280,1,2,31,38635.0
1281,1,2,34,0.0
1282,5,2,36,91226.0
1283,3,1,34,12071.0
1284,2,2,26,96190.0
1285,2,1,43,12200.0
1286,2,1,29,64982.0
1287,2,1,41,13780.0
1288,3,1,48,14589.0
1289,2,2,24,108491.0
1290,1,2,23,6733.0
1291,3,1,53,12197.0
1292,2,1,34,-2.0
1293,2,2,36,6220.0
1294,2,2,41,34480.0
1295,1,2,30,113801.0
1296,2,2,29,37170.0
1297,2,1,34,6626.0
1298,1,2,29,16936.0
1299,2,1,37,10323.0
1300,3,2,36,56807.0
1301,3,2,22,10012.0
1302,3,2,30,50332.0
1303,2,2,26,133572.0
1304,2,2,25,7160.0
1305,2,1,49,435.0
1306,1,2,23,853.0
1307,2,1,28,390.0
1308,2,2,24,6470.0
1309,3,1,47,165303.0
1310,2,1,31,26295.0
1311,2,2,24,18937.0
1312,2,2,32,21460.0
1313,1,2,31,29860.0
1314,1,1,37,8014.0
1315,2,1,48,1600.0
1316,2,1,49,4214.0
1317,3,1,45,26637.0
1318,1,1,34,0.0
1319,1,1,43,17454.0
1320,1,2,31,6466.0
1321,1,1,35,57612.0
1322,1,1,42,179851.0
1323,1,2,36,-5.0
1324,2,1,51,45964.0
1325,3,1,48,316.0
1326,2,1,48,137823.0
1327,2,2,25,4745.0
1328,2,1,41,109326.0
1329,2,1,49,13882.0
1330,1,2,28,0.0
1331,2,2,28,48072.0
1332,2,1,38,0.0
1333,2,1,41,3153.0
1334,3,2,29,-140.0
1335,3,2,32,62552.0
1336,2,2,26,42583.0
1337,1,2,31,632.0
1338,1,2,23,8766.0
1339,3,1,53,0.0
1340,3,2,49,7697.0
1341,1,1,34,267.0
1342,1,2,22,586.0
1343,2,2,26,1041.0
1344,1,1,38,6186.0
1345,1,2,35,77785.0
1346,2,1,49,172184.0
1347,1,2,40,440474.0
1348,1,2,34,19357.0
1349,2,2,49,8184.0
1350,2,2,29,0.0
1351,1,1,39,7791.0
1352,1,2,30,4536.0
1353,3,1,28,23182.0
1354,2,1,27,9877.0
1355,3,1,38,24758.0
1356,2,2,29,41815.0
1357,2,1,22,16726.0
1358,1,1,41,495559.0
1359,2,2,32,147113.0
1360,2,2,30,7818.0
1361,1,2,29,14943.0
1362,2,1,37,244738.0
1363,1,2,25,191.0
1364,1,1,46,14682.0
1365,2,1,47,18021.0
1366,4,2,42,399.0
1367,3,2,22,42678.0
1368,2,2,27,126195.0
1369,5,1,35,10350.0
1370,2,1,44,5101.0
1371,2,2,30,14445.0
1372,1,1,42,1250.0
1373,1,2,28,67857.0
1374,2,2,24,2155.0
1375,3,2,50,0.0
1376,2,1,54,11351.0
1377,2,1,37,325.0
1378,1,1,58,192461.0
1379,3,2,26,71661.0
1380,2,1,31,47000.0
1381,1,1,52,15743.0
1382,1,2,36,108316.0
1383,1,2,27,42189.0
1384,3,1,22,22854.0
1385,1,2,39,2450.0
1386,1,2,36,356913.0
1387,2,1,39,14112.0
1388,1,1,39,75190.0
1389,2,2,22,11192.0
1390,2,1,37,30381.0
1391,1,2,30,1560.0
1392,2,1,26,47236.0
1393,1,2,23,19990.0
1394,3,2,23,67505.0
1395,1,2,35,1663.0
1396,2,2,24,108580.0
1397,2,1,35,5157.0
1398,3,1,51,14815.0
1399,1,2,23,34422.0
1400,2,1,25,20755.0
1401,2,1,36,30573.0
1402,2,1,44,4221.0
1403,1,2,33,5613.0
1404,1,1,36,8385.0
1405,1,1,45,6608.0
1406,1,2,26,2179.0
1407,2,1,41,79021.0
1408,2,2,25,165040.0
1409,1,2,31,1569.0
1410,2,2,45,467.0
1411,3,1,58,8940.0
1412,2,1,38,184.0
1413,2,1,30,2816.0
1414,2,2,25,28206.0
1415,1,2,25,57174.0
1416,3,2,24,4882.0
1417,1,2,29,2673.0
1418,2,2,37,48206.0
1419,3,2,27,19200.0
1420,1,2,31,6618.0
1421,2,2,28,12218.0
1422,2,2,24,122750.0
1423,3,2,27,0.0
1424,1,2,33,80919.0
1425,1,2,27,316.0
1426,1,2,42,470.0
1427,2,2,32,17757.0
1428,1,1,37,76089.0
1429,2,2,44,80610.0
1430,1,1,29,50486.0
1431,2,1,42,50886.0
1432,2,2,32,189567.0
1433,2,2,52,17420.0
1434,2,2,44,21043.0
1435,1,2,31,33752.0
1436,1,2,29,81337.0
1437,2,2,33,187610.0
1438,2,2,54,48153.0
1439,2,2,23,133622.0
1440,1,2,24,48432.0
1441,1,1,33,17420.0
1442,3,1,44,780.0
1443,3,0,51,3556.0
1444,1,2,24,28926.0
1445,2,2,25,69602.0
1446,1,1,37,0.0
1447,2,2,23,7186.0
1448,3,2,34,8813.0
1449,3,1,50,61600.0
1450,2,1,25,11273.0
1451,1,2,33,413.0
1452,2,1,54,1583.0
1453,2,2,25,17384.0
1454,2,2,26,33195.0
1455,2,1,32,17104.0
1456,3,3,43,24443.0
1457,2,1,42,-984.0
1458,3,2,24,595.0
1459,2,2,26,15147.0
1460,2,1,37,1050.0
1461,1,2,36,24466.0
1462,1,2,27,157607.0
1463,2,1,50,8924.0
1464,2,2,24,17524.0
1465,2,1,27,70482.0
1466,1,2,23,0.0
1467,2,1,39,1081.0
1468,1,1,39,1761.0
1469,3,2,29,0.0
1470,1,1,45,10529.0
1471,2,2,21,19277.0
1472,1,1,36,40434.0
1473,2,2,39,326.0
1474,3,2,29,101006.0
1475,2,2,37,142149.0
1476,2,2,26,1747.0
1477,2,2,44,27560.0
1478,1,2,30,0.0
1479,1,2,31,-32.0
1480,2,1,40,94585.0
1481,1,2,25,3924.0
1482,2,1,36,167474.0
1483,1,2,32,389.0
1484,1,2,22,71358.0
1485,2,3,44,2400.0
1486,1,2,32,44734.0
1487,2,1,41,48979.0
1488,1,2,28,49828.0
1489,1,2,29,10532.0
1490,4,2,28,36108.0
1491,3,2,52,155684.0
1492,3,2,48,43533.0
1493,2,2,43,12458.0
1494,1,2,25,23800.0
1495,2,1,36,75960.0
1496,2,2,35,360023.0
1497,2,1,34,59955.0
1498,2,2,48,2551.0
1499,1,2,27,6274.0
1500,2,1,43,7806.0
1501,2,1,30,0.0
1502,2,1,43,0.0
1503,3,1,54,50356.0
1504,2,1,39,7246.0
1505,1,1,70,100895.0
1506,1,2,24,629.0
1507,2,1,30,26223.0
1508,3,2,53,482250.0
1509,1,1,27,81044.0
1510,2,2,33,184676.0
1511,3,1,34,15736.0
1512,2,2,48,51631.0
1513,3,2,33,0.0
1514,2,2,24,19433.0
1515,2,1,31,6526.0
1516,2,2,25,46528.0
1517,3,1,49,178367.0
1518,1,2,27,232523.0
1519,2,1,39,171141.0
1520,2,2,36,337981.0
1521,2,2,40,9744.0
1522,1,2,27,81111.0
1523,1,2,27,28207.0
1524,2,1,37,1988.0
1525,2,2,35,11916.0
1526,2,1,25,87525.0
1527,1,2,27,20874.0
1528,1,2,38,-284.0
1529,2,1,50,147.0
1530,1,2,32,16922.0
1531,1,1,34,65083.0
1532,2,2,25,16508.0
1533,1,2,29,63184.0
1534,3,1,44,15931.0
1535,3,1,48,2722.0
1536,3,2,24,5496.0
1537,3,1,27,390.0
1538,2,2,25,1031.0
1539,3,2,28,85918.0
1540,2,2,22,8222.0
1541,3,2,22,0.0
1542,3,1,30,115583.0
1543,3,2,34,50375.0
1544,2,2,34,0.0
1545,2,1,44,3313.0
1546,1,2,32,46272.0
1547,2,2,23,30501.0
1548,1,2,42,30439.0
1549,2,1,33,115895.0
1550,2,1,48,93420.0
1551,2,1,29,30818.0
1552,3,3,47,9417.0
1553,1,1,41,0.0
1554,1,2,28,44278.0
1555,1,1,52,30832.0
1556,1,2,37,37774.0
1557,1,1,50,316.0
1558,3,1,31,38102.0
1559,3,1,38,107148.0
1560,2,1,48,10929.0
1561,1,2,34,0.0
1562,2,2,44,108033.0
1563,3,1,56,16088.0
1564,1,1,30,93738.0
1565,1,2,29,2087.0
1566,2,1,37,29078.0
1567,2,2,23,118063.0
1568,1,1,27,0.0
1569,2,2,23,3226.0
1570,3,1,45,24400.0
1571,2,1,33,8967.0
1572,2,1,40,84589.0
1573,1,2,24,50716.0
1574,3,1,43,0.0
1575,2,2,25,95311.0
1576,1,2,46,6241.0
1577,3,2,36,52855.0
1578,1,1,36,0.0
1579,2,1,38,4100.0
1580,2,1,42,21943.0
1581,3,3,47,18768.0
1582,3,2,40,5538.0
1583,1,2,70,49546.0
1584,2,1,32,48508.0
1585,3,2,52,73904.0
1586,1,1,49,15026.0
1587,1,2,31,43769.0
1588,2,2,36,13500.0
1589,2,1,50,2587.0
1590,3,1,48,4064.0
1591,2,2,33,49617.0
1592,2,1,44,70721.0
1593,1,2,35,15432.0
1594,3,2,29,500.0
1595,2,1,35,18214.0
1596,2,1,37,1184.0
1597,1,2,29,107195.0
1598,1,2,30,7744.0
1599,1,2,33,47853.0
1600,2,2,27,2474.0
1601,1,1,31,0.0
1602,3,2,53,101503.0
1603,2,2,38,-2.0
1604,2,2,26,16884.0
1605,2,2,26,9614.0
1606,1,1,51,79244.0
1607,1,1,37,264.0
1608,2,2,42,5895.0
1609,2,1,43,80527.0
1610,2,2,23,24285.0
1611,3,1,30,12090.0
1612,3,1,38,89619.0
1613,1,1,35,6348.0
1614,2,1,44,270248.0
1615,1,1,35,291.0
1616,2,3,35,0.0
1617,1,1,32,10729.0
1618,2,2,25,110031.0
1619,2,2,33,63626.0
1620,1,2,26,2635.0
1621,1,2,29,240248.0
1622,1,2,26,12308.0
1623,2,2,36,2104.0
1624,1,2,37,22121.0
1625,3,1,63,16097.0
1626,3,1,48,37800.0
1627,2,1,47,44624.0
1628,3,1,31,89910.0
1629,3,2,31,40011.0
1630,1,2,34,67002.0
1631,1,1,43,9122.0
1632,1,2,32,33323.0
1633,1,2,38,1927.0
1634,2,1,50,177956.0
1635,3,2,29,46638.0
1636,2,1,49,49816.0
1637,3,2,40,23687.0
1638,1,2,34,70971.0
1639,3,1,47,1355.0
1640,1,1,34,5023.0
1641,2,2,27,11540.0
1642,2,2,44,17636.0
1643,1,2,29,2290.0
1644,3,1,72,35417.0
1645,2,1,48,40931.0
1646,1,2,27,36794.0
1647,2,1,44,217743.0
1648,3,1,39,0.0
1649,1,1,40,42549.0
1650,1,1,45,36954.0
1651,1,2,26,23594.0
1652,1,1,34,220.0
1653,1,1,43,0.0
1654,2,2,30,50507.0
1655,3,1,31,16033.0
1656,1,2,29,108817.0
1657,1,2,28,46176.0
1658,2,2,31,771.0
1659,3,2,22,14562.0
1660,3,1,55,49003.0
1661,2,1,39,223.0
1662,1,2,27,1179.0
1663,1,2,36,-312.0
1664,1,1,40,5310.0
1665,2,1,31,13265.0
1666,2,1,36,49295.0
1667,2,1,42,38187.0
1668,2,2,30,914.0
1669,3,2,40,12649.0
1670,2,1,51,49613.0
1671,2,3,51,10571.0
1672,3,2,32,1520.0
1673,1,2,36,0.0
1674,1,1,37,4330.0
1675,2,2,49,90231.0
1676,1,2,31,40779.0
1677,1,1,50,165563.0
1678,2,1,40,424244.0
1679,2,2,24,29186.0
1680,2,2,31,38746.0
1681,2,2,29,3559.0
1682,1,2,24,50963.0
1683,1,1,44,667.0
1684,2,2,30,16812.0
1685,1,1,61,1443.0
1686,2,1,28,133868.0
1687,1,2,22,23538.0
1688,2,2,23,18804.0
1689,3,1,46,13473.0
1690,1,2,24,14931.0
1691,2,2,54,-68.0
1692,1,2,27,0.0
1693,2,2,53,173058.0
1694,2,2,25,81003.0
1695,3,1,47,1170.0
1696,2,1,35,19755.0
1697,3,1,45,396.0
1698,1,2,25,2109.0
1699,1,2,31,2166.0
1700,3,1,51,20454.0
1701,1,1,40,51959.0
1702,1,2,30,44795.0
1703,1,2,29,179226.0
1704,1,2,24,60381.0
1705,3,2,32,3677.0
1706,1,2,35,117277.0
1707,2,1,29,74955.0
1708,1,2,36,1545.0
1709,1,1,40,2552.0
1710,1,2,30,28383.0
1711,2,1,64,1920.0
1712,3,1,33,159999.0
1713,1,1,38,164418.0
1714,1,2,26,0.0
1715,2,1,26,45663.0
1716,1,2,29,142087.0
1717,1,2,37,4334.0
1718,2,1,45,100323.0
1719,3,1,40,49157.0
1720,1,2,36,130360.0
1721,1,2,27,56608.0
1722,2,1,44,89875.0
1723,1,2,27,13234.0
1724,2,2,29,114527.0
1725,1,2,26,58667.0
1726,3,1,54,64069.0
1727,2,1,42,57598.0
1728,3,2,42,4908.0
1729,2,1,41,34779.0
1730,1,1,31,2977.0
1731,2,2,33,255223.0
1732,3,1,33,122199.0
1733,1,2,27,84664.0
1734,2,1,36,2205.0
1735,2,2,37,131446.0
1736,2,2,29,77416.0
1737,1,2,41,350341.0
1738,2,2,23,17257.0
1739,2,2,25,15789.0
1740,1,1,54,139406.0
1741,1,2,33,2217.0
1742,1,2,29,-5.0
1743,1,2,32,6546.0
1744,2,2,29,7002.0
1745,1,2,22,49459.0
1746,2,2,29,945.0
1747,2,1,31,42441.0
1748,2,2,24,100.0
1749,1,2,27,79072.0
1750,2,1,40,243196.0
1751,2,2,38,1050.0
1752,2,1,38,4764.0
1753,2,1,29,33147.0
1754,2,2,27,17771.0
1755,3,1,34,5444.0
1756,1,2,34,31179.0
1757,1,2,32,0.0
1758,2,1,36,20366.0
1759,2,2,26,0.0
1760,1,1,33,7064.0
1761,1,1,53,195050.0
1762,2,2,27,18290.0
1763,1,2,33,5379.0
1764,1,2,26,22415.0
1765,1,2,27,23447.0
1766,1,2,24,7919.0
1767,2,2,26,30139.0
1768,1,2,27,4890.0
1769,2,1,46,569.0
1770,2,1,56,750.0
1771,3,1,56,33197.0
1772,3,1,26,32023.0
1773,2,2,25,7180.0
1774,1,2,28,-8.0
1775,2,1,37,15234.0
1776,1,1,47,2246.0
1777,3,1,43,41094.0
1778,2,2,26,27570.0
1779,3,1,48,71515.0
1780,1,1,41,697.0
1781,3,1,48,27947.0
1782,2,1,28,62312.0
1783,1,2,22,10439.0
1784,2,1,34,52271.0
1785,2,1,60,1994.0
1786,2,1,25,21590.0
1787,2,2,27,82742.0
1788,1,2,25,50380.0
1789,2,2,26,106417.0
1790,1,1,44,2788.0
1791,1,2,26,18630.0
1792,1,2,33,85538.0
1793,1,2,29,5154.0
1794,3,2,37,776.0
1795,1,2,34,-800.0
1796,2,1,33,207982.0
1797,1,2,27,105217.0
1798,1,1,36,21251.0
1799,3,2,28,132258.0
1800,2,1,35,776.0
1801,3,1,47,1051.0
1802,3,1,31,331.0
1803,1,2,31,264.0
1804,1,2,31,10350.0
1805,2,1,30,2419.0
1806,2,1,58,101249.0
1807,2,2,27,23165.0
1808,2,2,35,101038.0
1809,1,2,46,33332.0
1810,2,2,36,3152.0
1811,2,2,53,18922.0
1812,2,2,39,121895.0
1813,2,2,27,186806.0
1814,2,2,37,86037.0
1815,1,2,23,60130.0
1816,1,1,40,0.0
1817,2,1,44,816.0
1818,1,1,32,23351.0
1819,1,2,41,37353.0
1820,1,1,54,390.0
1821,1,2,29,48088.0
1822,3,1,61,42200.0
1823,3,2,30,185723.0
1824,3,1,23,254.0
1825,2,2,30,23900.0
1826,2,1,35,425349.0
1827,3,1,32,40992.0
1828,2,1,39,19261.0
1829,2,2,24,402.0
1830,3,1,38,19805.0
1831,6,2,32,24089.0
1832,1,2,32,386437.0
1833,3,2,24,58819.0
1834,1,1,35,25663.0
1835,2,2,37,14008.0
1836,1,2,22,19760.0
1837,2,1,40,274558.0
1838,2,2,36,116486.0
1839,3,1,51,142064.0
1840,2,1,31,60058.0
1841,1,2,39,0.0
1842,2,2,40,78717.0
1843,1,2,41,18803.0
1844,1,2,48,0.0
1845,3,1,39,172488.0
1846,2,3,53,34664.0
1847,2,2,26,31305.0
1848,1,2,30,6708.0
1849,1,2,28,1111.0
1850,1,1,43,0.0
1851,1,2,30,304329.0
1852,1,2,33,96066.0
1853,1,2,27,16093.0
1854,3,2,45,99247.0
1855,2,1,54,8727.0
1856,1,2,34,1784.0
1857,2,2,30,204773.0
1858,2,2,32,49619.0
1859,1,1,39,33849.0
1860,2,2,24,0.0
1861,2,2,35,8257.0
1862,1,1,46,407331.0
1863,2,2,24,49819.0
1864,2,2,35,7572.0
1865,2,2,23,21998.0
1866,1,2,29,0.0
1867,2,1,46,3656.0
1868,3,1,41,46017.0
1869,2,1,23,33895.0
1870,2,1,31,92265.0
1871,1,2,26,41003.0
1872,3,2,32,119312.0
1873,2,2,22,27358.0
1874,2,1,34,430.0
1875,2,1,32,164015.0
1876,2,1,38,48797.0
1877,2,1,29,31132.0
1878,1,1,31,0.0
1879,2,2,47,16039.0
1880,3,1,40,89928.0
1881,2,1,34,39465.0
1882,1,2,25,32755.0
1883,3,2,65,84985.0
1884,1,2,28,555.0
1885,2,2,33,0.0
1886,1,2,31,161159.0
1887,2,1,41,21170.0
1888,2,1,32,85997.0
1889,3,2,36,0.0
1890,1,2,26,36806.0
1891,1,1,30,-819.0
1892,1,2,30,0.0
1893,1,1,38,64942.0
1894,2,2,30,72652.0
1895,1,1,41,53935.0
1896,2,2,31,14451.0
1897,2,1,42,60246.0
1898,2,2,32,106093.0
1899,2,1,44,1473.0
1900,2,2,22,27388.0
1901,2,2,42,57046.0
1902,1,1,39,6057.0
1903,1,2,32,35064.0
1904,2,1,37,110417.0
1905,1,1,36,185268.0
1906,2,1,42,22237.0
1907,1,2,29,578.0
1908,2,2,36,20424.0
1909,1,2,29,26524.0
1910,1,1,38,780.0
1911,1,2,31,1561.0
1912,2,1,42,56256.0
1913,2,2,37,457627.0
1914,1,2,33,0.0
1915,1,2,29,25700.0
1916,2,2,28,5660.0
1917,2,2,26,184501.0
1918,2,2,35,34819.0
1919,2,1,33,2508.0
1920,1,1,51,0.0
1921,1,2,32,264.0
1922,2,2,33,8488.0
1923,1,2,30,139762.0
1924,1,2,28,221268.0
1925,2,2,26,169699.0
1926,2,2,22,65793.0
1927,1,2,26,10172.0
1928,2,2,35,18510.0
1929,2,1,49,169260.0
1930,2,1,49,24008.0
1931,1,2,24,390.0
1932,1,2,36,1891.0
1933,1,1,39,628.0
1934,1,2,28,1314.0
1935,2,2,35,449790.0
1936,1,2,24,0.0
1937,2,2,27,238971.0
1938,1,1,40,98441.0
1939,1,1,30,38921.0
1940,1,2,26,2049.0
1941,3,1,53,0.0
1942,1,1,45,20877.0
1943,2,2,30,217800.0
1944,1,2,34,203101.0
1945,1,2,27,499.0
1946,2,2,31,104850.0
1947,1,1,33,325445.0
1948,2,2,39,50477.0
1949,1,1,50,66114.0
1950,1,2,28,88345.0
1951,1,1,36,23070.0
1952,2,1,41,331003.0
1953,1,2,22,47726.0
1954,2,1,41,20272.0
1955,2,2,41,8722.0
1956,1,1,42,2500.0
1957,2,2,37,107669.0
1958,1,1,31,3785.0
1959,3,1,57,67864.0
1960,2,2,37,29657.0
1961,3,2,53,11085.0
1962,2,1,25,81960.0
1963,2,2,32,4485.0
1964,1,1,38,0.0
1965,2,2,26,4136.0
1966,2,1,29,41073.0
1967,3,1,37,158920.0
1968,1,2,30,34985.0
1969,1,2,43,830.0
1970,1,1,42,19318.0
1971,2,1,40,20498.0
1972,2,1,41,96910.0
1973,2,2,26,0.0
1974,1,2,25,-2000.0
1975,1,2,27,90118.0
1976,2,2,31,28566.0
1977,3,2,26,1200.0
1978,3,2,50,2191.0
1979,1,1,35,35176.0
1980,1,1,38,0.0
1981,3,2,40,38503.0
1982,2,1,29,56171.0
1983,1,2,37,0.0
1984,2,2,24,24973.0
1985,2,2,49,38947.0
1986,2,2,35,48813.0
1987,1,2,25,10438.0
1988,2,2,34,135949.0
1989,2,2,42,39236.0
1990,3,2,28,129719.0
1991,1,2,65,0.0
1992,3,1,67,453985.0
1993,1,1,43,14619.0
1994,3,2,52,16735.0
1995,1,2,43,8657.0
1996,1,2,24,15050.0
1997,3,1,59,14769.0
1998,2,1,34,121374.0
1999,2,1,32,8000.0
2000,2,2,22,8602.0
2001,1,1,52,19965.0
2002,1,2,23,15036.0
2003,2,2,33,27752.0
2004,2,2,35,98697.0
2005,2,2,34,2199.0
2006,2,1,40,48219.0
2007,1,1,49,1960.0
2008,2,1,32,-301.0
2009,2,1,33,0.0
2010,2,2,26,31475.0
2011,1,1,51,128968.0
2012,2,2,40,18278.0
2013,3,1,35,-5.0
2014,2,1,27,390.0
2015,3,1,38,241.0
2016,2,2,22,5613.0
2017,2,1,42,68670.0
2018,3,1,35,49544.0
2019,2,1,36,50922.0
2020,2,1,38,10906.0
2021,2,2,31,147586.0
2022,3,1,36,154462.0
2023,1,1,39,29449.0
2024,2,2,41,132758.0
2025,2,1,42,12426.0
2026,2,2,30,69392.0
2027,1,2,32,304907.0
2028,2,2,31,46079.0
2029,2,1,24,31214.0
2030,1,1,39,358020.0
2031,2,2,30,416.0
2032,1,1,34,32715.0
2033,1,1,27,0.0
2034,1,2,25,574.0
2035,2,1,39,31611.0
2036,1,2,32,26465.0
2037,2,1,39,65710.0
2038,2,2,22,5208.0
2039,3,1,53,98426.0
2040,1,2,29,380.0
2041,2,1,38,326.0
2042,1,1,36,0.0
2043,2,2,28,28457.0
2044,2,2,32,27495.0
2045,2,2,26,58112.0
2046,3,2,40,2208.0
2047,1,2,25,8676.0
2048,1,2,28,398.0
2049,2,1,40,42820.0
2050,2,1,47,15148.0
2051,3,2,27,54529.0
2052,2,2,42,176.0
2053,3,1,37,136184.0
2054,2,1,55,50528.0
2055,3,1,46,26582.0
2056,2,2,30,6393.0
2057,3,1,51,44766.0
2058,1,1,35,17365.0
2059,2,1,48,61614.0
2060,2,1,28,711.0
2061,1,2,40,304702.0
2062,2,1,30,5123.0
2063,1,2,55,65640.0
2064,2,1,26,175539.0
2065,4,2,23,-24.0
2066,2,2,40,0.0
2067,1,2,33,75454.0
2068,3,1,50,28339.0
2069,2,1,26,13587.0
2070,2,2,29,82064.0
2071,2,1,29,8024.0
2072,2,2,40,26566.0
2073,2,1,50,390.0
2074,1,2,37,112053.0
2075,1,2,27,980.0
2076,3,1,49,390.0
2077,2,1,55,76516.0
2078,1,2,34,6776.0
2079,1,1,43,9462.0
2080,1,2,24,69572.0
2081,1,1,33,7429.0
2082,2,1,42,0.0
2083,2,1,37,490.0
2084,3,1,39,106028.0
2085,1,2,28,0.0
